Region Name,State name,State and County,Region Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Price change % 2015-19
Cooper County,Missouri,"Cooper County, Missouri",29053,100,102.62,104.87,107.34,109.91,116.39,122.07,123.78,126.03,123.32,120.48,121.38,120.16,121.92,127.66,126.37,134.07,136.52,142.1,149.25,153.62,0.16912110292965687
Coos County,Oregon,"Coos County, Oregon",41011,100,107.15,111.37,117.97,136.45,170.06,203.37,206.47,200.76,181.83,162.71,150.56,145.57,149.75,155.91,164.11,177.35,186.37,202.18,212.88,227.6,0.3654031171829901
Coos County,New Hampshire,"Coos County, New Hampshire",33007,100,109.22,115.61,124.36,143.52,167.65,173.44,175.83,172.68,159.98,145.29,144.49,141.48,137.1,139.5,140.06,141.65,148.71,154.7,157.44,167.93,0.12860215053763446
Copiah County,Mississippi,"Copiah County, Mississippi",28029,100,102.1,107.56,108.78,114.21,121.49,126.84,135.39,133.81,131.68,131.54,130.3,128.3,127.04,129.52,136.54,139.03,142.44,146.22,151.76,148.99,0.17171093267449034
Cortland County,New York,"Cortland County, New York",36023,100,101.09,104.97,108.46,116.64,122.97,129.21,139.36,143.25,142.02,139.75,135.82,134.42,134.58,133.05,141.97,145.76,141.25,150.01,149.67,161.15,0.1249154453213075
Coryell County,Texas,"Coryell County, Texas",48099,100,100.23,105.77,109.07,111.49,120.38,121.85,134.34,135.96,133.21,131.2,134.31,131.0,130.64,132.79,131.82,138.39,143.59,149.12,159.32,169.1,0.19978914074855036
Coshocton County,Ohio,"Coshocton County, Ohio",39031,100,103.32,105.89,104.8,106.4,112.0,116.91,108.99,110.67,108.33,102.64,99.46,101.5,104.03,103.51,108.84,107.69,113.74,117.58,124.81,130.36,0.20577721959231
Cottonwood County,Minnesota,"Cottonwood County, Minnesota",27033,100,108.12,115.42,118.19,124.5,130.23,135.38,139.49,141.59,137.67,135.05,134.62,134.57,138.84,137.44,149.95,154.94,154.63,163.49,172.29,174.48,0.25356519208381845
Covington County,Mississippi,"Covington County, Mississippi",28031,100,105.51,107.24,108.87,114.0,120.14,137.68,140.82,147.94,142.27,137.42,134.62,131.04,134.21,134.1,134.4,138.83,140.81,145.55,146.59,149.65,0.09313944817300523
Covington County,Alabama,"Covington County, Alabama",1039,100,101.38,104.11,103.2,102.18,116.17,132.37,139.87,147.48,139.92,132.66,129.26,132.52,131.22,135.47,133.37,134.05,137.19,135.11,136.4,142.74,0.006864988558352492
Coweta County,Georgia,"Coweta County, Georgia",13077,100,105.88,110.29,112.31,117.06,122.55,126.67,128.51,125.59,117.87,107.89,99.54,94.05,100.16,108.8,116.14,123.96,131.37,141.94,149.7,155.19,0.37591911764705865
Cowley County,Kansas,"Cowley County, Kansas",20035,100,107.09,108.05,106.98,110.22,110.99,114.35,116.22,117.71,118.72,116.51,113.68,112.76,116.31,115.53,114.66,123.78,124.85,125.3,131.27,137.04,0.13624166883060695
Cowlitz County,Washington,"Cowlitz County, Washington",53015,100,103.6,105.57,105.98,111.1,124.84,146.04,157.8,154.65,140.79,129.12,119.97,115.83,116.4,126.35,136.02,147.53,161.64,179.35,194.42,206.5,0.5387415908191531
Craig County,Oklahoma,"Craig County, Oklahoma",40035,100,100.59,105.06,107.0,106.46,113.89,118.47,123.74,123.33,123.34,124.01,130.79,126.6,131.78,109.02,138.09,131.3,,132.71,127.88,137.74,0.1729957805907174
Craighead County,Arkansas,"Craighead County, Arkansas",5031,100,105.22,108.06,109.27,111.71,113.37,117.26,117.56,119.0,119.06,118.78,119.67,121.7,122.74,123.65,126.05,128.73,132.79,137.61,141.22,144.42,0.1420946219167003
Craven County,North Carolina,"Craven County, North Carolina",37049,100,102.94,104.66,106.51,113.84,125.45,141.38,152.09,148.15,143.18,134.48,130.74,126.55,123.41,123.56,123.43,127.74,128.99,133.69,141.92,146.29,0.1485917772741987
Crawford County,Georgia,"Crawford County, Georgia",13079,100,102.57,105.43,108.19,108.76,116.94,120.01,126.52,124.52,119.04,115.51,102.76,102.78,108.14,106.31,106.67,112.72,109.78,116.44,125.27,126.35,0.17834634559307672
Crawford County,Arkansas,"Crawford County, Arkansas",5033,100,104.57,106.71,108.89,112.06,118.91,125.49,131.43,131.7,130.73,127.64,125.81,127.03,123.51,128.09,128.11,130.81,133.31,139.6,144.93,147.98,0.13147006011398243
Crawford County,Michigan,"Crawford County, Michigan",26039,100,106.5,110.07,113.0,122.36,127.21,131.12,123.65,121.43,112.34,105.23,98.09,97.4,95.29,96.98,99.16,105.9,115.73,118.6,126.18,133.05,0.3010930088678079
Crawford County,Iowa,"Crawford County, Iowa",19047,100,105.36,106.06,108.08,110.59,115.04,118.96,125.25,124.07,126.32,126.4,123.73,127.17,129.5,127.06,143.47,137.41,140.89,147.47,148.8,149.87,0.17110026759011498
Crawford County,Illinois,"Crawford County, Illinois",17033,100,102.77,106.03,107.71,106.13,109.11,122.24,122.35,126.41,129.14,131.23,135.51,137.14,138.16,145.6,146.01,147.57,151.49,148.15,155.0,155.5,0.06456043956043955
Crawford County,Pennsylvania,"Crawford County, Pennsylvania",42039,100,104.98,107.47,110.1,112.74,114.26,118.9,120.49,122.45,120.76,114.83,117.15,116.56,119.67,118.28,125.91,128.67,129.15,133.01,135.23,140.59,0.14330402434900225
Crawford County,Wisconsin,"Crawford County, Wisconsin",55023,100,102.23,107.75,109.53,111.96,120.41,122.85,126.16,127.49,125.76,122.28,120.59,118.68,118.95,120.59,124.26,126.07,128.39,138.58,140.51,145.68,0.16518782651961184
Crawford County,Missouri,"Crawford County, Missouri",29055,100,106.84,112.93,115.87,122.82,131.52,138.41,142.66,147.29,143.98,140.32,141.5,140.04,135.79,141.33,140.01,149.13,146.83,153.12,161.06,166.03,0.1396023491120073
Crawford County,Ohio,"Crawford County, Ohio",39033,100,102.53,104.26,107.7,109.9,110.72,106.82,106.03,103.18,100.87,92.94,86.9,87.49,82.24,86.42,86.3,92.72,96.09,96.76,106.95,110.81,0.23756074982642916
Crawford County,Kansas,"Crawford County, Kansas",20037,100,108.24,110.2,114.31,118.19,126.89,131.69,133.32,133.96,136.71,130.5,134.59,129.36,131.61,135.51,137.31,136.43,135.41,143.93,147.6,150.31,0.08921850785919871
Creek County,Oklahoma,"Creek County, Oklahoma",40037,100,105.19,108.2,110.7,113.9,116.59,123.22,126.93,128.87,128.99,128.43,121.94,124.26,127.0,126.81,135.79,135.41,142.0,145.68,148.64,154.71,0.17214730699471636
Crenshaw County,Alabama,"Crenshaw County, Alabama",1041,100,101.01,112.12,114.13,116.22,126.1,135.27,134.36,142.85,147.5,133.77,138.62,132.69,135.51,137.03,132.3,142.36,138.85,146.37,153.9,156.39,0.12311172735897258
Crisp County,Georgia,"Crisp County, Georgia",13081,100,101.5,103.88,106.57,116.09,118.39,128.24,133.84,139.23,134.68,117.76,120.38,118.92,118.88,118.89,121.83,118.46,125.21,131.95,122.61,135.63,0.03128942720161487
Crittenden County,Arkansas,"Crittenden County, Arkansas",5035,100,105.74,108.12,108.29,111.68,118.04,123.18,126.72,126.69,124.18,119.45,118.21,117.3,116.85,116.27,119.56,119.32,123.59,126.33,129.14,136.28,0.11069063386944178
Crittenden County,Kentucky,"Crittenden County, Kentucky",21055,100,105.19,107.87,108.62,113.17,116.05,118.66,128.7,133.44,133.17,132.52,131.99,124.47,125.13,138.36,130.82,138.41,126.82,138.47,125.31,145.68,-0.09431916738941903
Crockett County,Tennessee,"Crockett County, Tennessee",47033,100,94.09,97.9,98.67,99.41,106.1,115.94,113.03,110.04,106.31,104.22,103.75,104.33,99.88,102.78,105.37,106.21,106.81,104.12,114.39,118.2,0.11295971978984243
Crook County,Wyoming,"Crook County, Wyoming",56011,100,107.73,113.61,119.73,123.42,147.53,159.73,181.36,187.2,189.17,180.93,183.12,184.42,190.95,172.45,192.67,201.62,208.92,209.74,210.64,218.71,0.22145549434618728
Crook County,Oregon,"Crook County, Oregon",41013,100,107.1,111.09,116.58,126.58,152.56,196.67,214.26,195.5,155.0,120.13,110.54,110.34,123.47,138.94,151.89,169.86,190.36,211.2,222.97,240.42,0.6047934360155462
Cross County,Arkansas,"Cross County, Arkansas",5037,100,105.61,102.09,108.49,107.58,115.39,115.49,118.35,119.23,119.13,115.27,112.33,113.09,116.0,110.71,113.46,118.16,120.6,123.19,121.24,128.14,0.09511335922680875
Crow Wing County,Minnesota,"Crow Wing County, Minnesota",27035,100,106.59,113.92,119.38,129.73,141.7,147.95,148.75,145.02,137.29,128.12,121.76,117.58,119.62,121.87,124.45,128.92,135.64,142.88,149.11,152.61,0.22351686223024547
Cullman County,Alabama,"Cullman County, Alabama",1043,100,103.86,105.56,107.43,107.18,114.16,121.15,127.34,130.03,128.36,124.09,122.29,120.42,121.18,120.62,124.68,125.65,132.68,135.37,139.61,145.46,0.1574365776819766
Culpeper County,Virginia,"Culpeper County, Virginia",51047,100,108.67,119.7,128.85,151.5,187.08,202.89,198.9,177.53,150.83,136.21,134.6,128.87,138.84,147.58,155.2,158.46,166.2,171.52,176.7,183.32,0.1973167095812438
Cumberland County,North Carolina,"Cumberland County, North Carolina",37051,100,102.66,104.06,104.46,107.58,113.67,121.48,127.07,128.74,129.6,128.93,128.33,124.87,122.82,120.83,120.4,121.63,120.09,123.04,126.01,134.13,0.04287014814201773
Cumberland County,Virginia,"Cumberland County, Virginia",51049,100,101.72,107.02,110.54,117.9,137.16,148.2,160.34,154.27,145.15,144.98,135.23,134.61,127.9,130.16,124.18,136.95,136.52,149.19,149.08,147.52,0.14535955746773221
Cumberland County,New Jersey,"Cumberland County, New Jersey",34011,100,105.7,111.94,117.73,131.82,155.81,177.03,184.29,175.5,161.26,154.04,145.8,140.71,138.12,136.57,136.65,139.84,141.14,144.12,149.38,157.07,0.09379805228088167
Cumberland County,Maine,"Cumberland County, Maine",23005,100,109.56,119.88,128.06,143.65,159.31,164.2,164.84,161.93,154.43,148.94,146.3,144.01,146.6,150.53,156.61,162.52,172.92,183.49,191.37,201.99,0.2713080449079919
Cumberland County,Illinois,"Cumberland County, Illinois",17035,100,107.17,108.74,112.98,112.82,120.72,120.84,124.47,126.65,128.44,128.51,130.9,133.47,136.51,137.84,134.04,144.17,144.66,146.78,149.64,152.98,0.08560650029019135
Cumberland County,Tennessee,"Cumberland County, Tennessee",47035,100,100.69,102.29,103.06,109.78,118.92,131.64,136.19,137.05,132.63,126.85,122.23,116.39,118.99,119.75,122.28,122.41,129.55,136.23,142.17,146.54,0.1872233820459288
Cumberland County,Pennsylvania,"Cumberland County, Pennsylvania",42041,100,103.93,107.21,110.29,117.71,128.21,138.77,144.5,146.74,143.66,140.82,138.82,137.18,137.39,138.42,139.71,142.97,146.19,152.23,155.59,160.91,0.12404276838607142
Cuming County,Nebraska,"Cuming County, Nebraska",31039,100,104.08,104.91,105.89,111.48,111.65,117.06,120.8,122.92,121.78,119.15,122.04,127.73,123.86,134.59,145.92,151.24,162.82,168.44,177.19,181.34,0.31651682888773314
Currituck County,North Carolina,"Currituck County, North Carolina",37053,100,107.87,117.88,127.95,146.46,177.43,199.76,198.76,191.66,177.81,163.03,153.31,148.2,146.72,144.26,150.53,150.89,157.62,158.5,168.67,171.75,0.16920837376958264
Curry County,New Mexico,"Curry County, New Mexico",35009,100,102.54,107.01,113.34,129.01,145.09,154.82,165.2,165.42,168.18,170.9,169.24,169.47,170.6,174.57,172.48,167.79,174.55,169.03,171.97,178.3,-0.014893738901300302
Curry County,Oregon,"Curry County, Oregon",41015,100,105.46,115.19,123.76,153.02,186.29,207.7,205.78,198.66,180.02,161.76,146.97,137.16,140.89,147.86,153.63,168.9,179.88,195.03,205.3,213.19,0.38847558501284984
Custer County,Nebraska,"Custer County, Nebraska",31041,100,109.28,107.98,107.97,119.5,123.62,135.23,136.68,141.3,137.78,138.19,146.72,142.65,150.26,161.6,172.54,187.26,180.59,194.12,199.46,205.34,0.23428217821782193
Custer County,Oklahoma,"Custer County, Oklahoma",40039,100,106.85,107.92,110.92,115.68,127.35,134.22,147.69,148.6,150.44,149.92,151.75,157.95,163.06,167.69,172.0,173.0,179.55,177.68,181.89,184.14,0.084680064404556
Custer County,Montana,"Custer County, Montana",30017,100,101.55,105.92,109.35,116.44,128.66,143.39,158.9,163.31,166.17,162.67,167.37,187.01,197.66,214.24,219.38,227.23,228.56,229.86,235.57,244.3,0.0995612397311425
Custer County,Colorado,"Custer County, Colorado",8027,100,108.41,115.34,118.37,123.09,132.15,133.33,135.15,143.08,139.83,135.88,133.13,131.0,131.39,132.16,144.79,141.31,155.77,162.87,170.06,186.04,0.28677360774818417
Cuyahoga County,Ohio,"Cuyahoga County, Ohio",39035,100,103.75,105.91,107.75,111.15,114.24,113.67,110.54,105.18,101.18,96.38,92.24,89.24,89.35,92.93,95.76,99.15,104.11,110.2,114.24,119.84,0.2293123856666306
Dade County,Georgia,"Dade County, Georgia",13083,100,103.88,106.76,109.19,115.67,126.82,130.5,134.24,136.2,131.29,132.43,116.71,123.9,127.25,124.9,127.71,129.64,134.66,142.01,143.43,156.89,0.14835868694955967
Dakota County,Nebraska,"Dakota County, Nebraska",31043,100,102.93,104.92,107.01,108.22,113.44,114.7,118.14,116.61,119.1,121.14,117.72,118.8,120.98,125.26,132.83,142.19,145.73,153.99,159.09,163.18,0.2700782372664856
Dakota County,Minnesota,"Dakota County, Minnesota",27037,100,109.61,118.73,124.27,135.52,146.39,150.21,147.35,138.81,127.18,119.12,110.96,109.77,115.96,124.85,128.89,134.18,142.2,149.25,155.23,160.31,0.24333199839807773
Dale County,Alabama,"Dale County, Alabama",1045,100,106.72,107.46,109.45,112.89,120.19,131.77,138.4,139.71,141.76,135.89,133.55,128.62,124.8,126.2,132.4,125.04,129.51,134.81,137.7,139.24,0.09112519809825659
Dallas County,Iowa,"Dallas County, Iowa",19049,100,104.62,107.48,109.59,113.21,119.99,121.72,122.62,121.97,120.04,117.07,115.83,116.22,118.04,122.3,125.62,130.86,135.74,139.11,141.83,141.81,0.15968928863450538
Dallas County,Missouri,"Dallas County, Missouri",29059,100,95.55,96.36,100.37,103.99,109.57,113.28,121.83,116.29,114.46,110.46,106.5,106.32,105.66,114.13,113.57,116.99,122.09,135.65,141.47,145.48,0.2395513887671954
Dallas County,Alabama,"Dallas County, Alabama",1047,100,105.35,107.32,109.14,105.96,110.7,117.84,124.14,125.27,123.66,119.29,120.72,115.34,118.94,116.25,119.02,120.47,112.19,111.72,117.43,119.67,0.010150537634408652
Dallas County,Texas,"Dallas County, Texas",48113,100,106.4,110.21,111.91,114.22,118.22,122.52,125.81,127.06,126.31,123.38,120.53,120.88,127.27,139.03,151.67,165.85,181.21,193.24,199.65,203.77,0.43602100266129606
Dane County,Wisconsin,"Dane County, Wisconsin",55025,100,104.89,110.49,115.34,125.32,137.11,141.75,143.3,142.48,138.8,135.49,132.72,131.56,132.55,136.8,140.92,148.16,157.4,166.29,171.73,176.86,0.25533625730994136
Danville City,Virginia,"Danville City, Virginia",51590,100,105.25,106.71,107.23,109.94,115.26,120.94,122.22,122.71,121.8,115.73,114.93,111.38,112.52,114.37,116.42,114.75,110.26,115.55,114.18,124.73,-0.0016612748098276953
Dare County,North Carolina,"Dare County, North Carolina",37055,100,111.62,127.46,145.04,173.06,207.45,217.86,210.95,202.44,185.92,170.12,166.28,163.19,163.82,166.75,169.63,176.58,182.87,189.85,194.12,209.37,0.16413793103448282
Darke County,Ohio,"Darke County, Ohio",39037,100,103.1,104.37,104.88,109.65,109.71,110.79,109.15,109.75,106.35,99.83,98.59,96.08,97.82,102.17,105.1,104.35,111.33,117.44,125.0,128.84,0.22345111089360858
Darlington County,South Carolina,"Darlington County, South Carolina",45031,100,105.61,108.31,112.42,115.7,120.51,127.06,127.47,130.67,128.67,125.81,123.55,124.66,123.69,126.47,127.78,128.95,131.67,133.08,135.5,142.46,0.07140033209456798
Dauphin County,Pennsylvania,"Dauphin County, Pennsylvania",42043,100,103.99,106.59,110.47,117.87,127.05,136.56,143.8,145.12,142.32,138.33,136.41,132.53,131.81,130.83,135.37,136.97,139.28,144.88,150.6,156.43,0.1511121302453564
Davidson County,Tennessee,"Davidson County, Tennessee",47037,100,103.58,106.26,107.72,112.14,121.25,132.17,139.18,140.29,135.5,131.95,128.95,129.04,135.78,149.36,163.59,179.84,196.94,212.79,221.38,232.68,0.48219068023567213
Davidson County,North Carolina,"Davidson County, North Carolina",37057,100,103.62,105.61,106.35,107.46,112.05,115.95,120.09,120.67,118.61,112.42,108.69,106.73,105.85,104.66,109.14,111.39,115.67,120.87,126.4,131.73,0.2077202369577682
Davie County,North Carolina,"Davie County, North Carolina",37059,100,103.71,106.85,106.98,108.45,113.86,120.35,120.88,121.42,119.14,115.82,112.19,109.62,109.96,111.01,113.9,116.18,119.47,123.03,130.97,134.32,0.17980362129537864
Daviess County,Indiana,"Daviess County, Indiana",18027,100,105.99,109.46,110.56,114.04,120.62,121.72,123.91,127.75,125.72,123.46,131.71,128.34,131.8,136.1,139.02,146.99,143.58,151.09,166.91,164.02,0.22637766348273325
Daviess County,Kentucky,"Daviess County, Kentucky",21059,100,103.9,106.4,107.47,110.07,112.97,114.09,115.72,117.17,117.4,117.21,117.72,119.02,121.5,124.06,127.5,132.78,138.82,144.55,149.99,157.01,0.2090117684991133
Davis County,Utah,"Davis County, Utah",49011,100,103.0,103.53,103.43,104.66,111.34,126.45,141.35,141.32,132.85,125.65,118.56,118.59,124.96,132.39,137.85,148.1,161.39,175.75,187.88,199.27,0.4191404184606089
Davison County,South Dakota,"Davison County, South Dakota",46035,100,103.33,105.31,107.44,114.43,121.97,128.43,132.57,136.38,135.01,134.29,134.8,136.15,142.91,146.63,154.45,159.81,166.0,171.22,172.08,177.86,0.173566118802428
Dawes County,Nebraska,"Dawes County, Nebraska",31045,100,107.68,112.94,115.69,126.08,138.33,141.0,154.1,157.33,151.83,144.66,158.29,152.95,157.01,166.07,167.51,172.55,179.78,182.48,197.18,204.76,0.18733064370446217
Dawson County,Texas,"Dawson County, Texas",48115,100,111.72,113.96,112.72,109.84,109.3,115.17,124.23,148.54,138.78,160.01,154.69,154.92,155.24,170.53,161.3,191.07,170.36,186.78,189.18,198.54,0.10936492112824725
Dawson County,Georgia,"Dawson County, Georgia",13085,100,106.44,109.89,112.04,117.05,124.58,132.09,136.57,135.71,125.88,111.57,99.83,99.48,103.31,108.74,116.35,124.23,130.36,141.74,152.22,156.33,0.3998528600331066
Dawson County,Montana,"Dawson County, Montana",30021,100,101.6,98.62,104.17,113.73,128.4,152.22,163.03,176.45,172.68,176.23,180.08,210.83,239.18,246.32,257.75,227.16,223.02,221.41,228.78,251.69,-0.07120818447547905
Dawson County,Nebraska,"Dawson County, Nebraska",31047,100,102.13,105.45,105.33,112.42,117.87,120.15,124.76,125.28,122.99,120.8,119.93,124.31,130.05,140.99,142.1,142.38,148.5,156.95,165.67,169.37,0.17504787573586755
De Soto Parish,Louisiana,"De Soto Parish, Louisiana",22031,100,105.71,111.21,114.45,119.2,128.55,136.46,141.35,142.36,145.06,144.92,153.76,160.15,161.43,167.67,172.07,174.64,173.26,172.35,176.7,178.44,0.05385578815530501
De Witt County,Illinois,"De Witt County, Illinois",17039,100,100.78,100.58,102.9,105.86,108.15,117.99,120.9,117.2,113.49,114.72,112.08,112.41,111.57,110.94,110.72,113.16,116.63,115.8,116.68,117.19,0.05173967910582311
DeKalb County,Indiana,"DeKalb County, Indiana",18033,100,102.59,104.1,104.89,106.63,110.66,111.7,110.5,108.74,105.99,101.01,100.84,101.14,102.06,106.9,111.0,115.51,119.39,128.55,132.87,140.49,0.24293732460243223
DeKalb County,Tennessee,"DeKalb County, Tennessee",47041,100,106.1,112.78,114.7,117.27,120.96,131.87,133.02,140.82,136.78,129.67,130.23,135.95,126.22,130.07,127.48,134.15,144.54,163.03,168.93,179.59,0.2987622049665566
DeKalb County,Alabama,"DeKalb County, Alabama",1049,100,104.45,106.7,107.32,112.58,117.18,125.76,129.6,133.2,130.9,124.88,124.61,124.33,124.66,124.2,124.97,123.01,136.28,138.24,142.87,148.9,0.1503220611916265
DeKalb County,Missouri,"DeKalb County, Missouri",29063,100,100.36,104.91,103.22,106.57,110.2,110.34,114.2,110.73,111.06,107.44,103.23,100.8,101.49,98.49,110.11,107.36,113.47,118.9,126.35,123.95,0.2828713574982231
DeKalb County,Illinois,"DeKalb County, Illinois",17037,100,103.62,107.07,109.93,117.98,129.2,136.03,137.99,134.07,123.63,112.32,104.22,95.57,94.02,97.13,99.62,104.04,108.96,112.57,116.93,118.83,0.20385050962627416
DeKalb County,Georgia,"DeKalb County, Georgia",13089,100,106.21,109.33,110.36,113.36,118.89,122.41,124.91,122.32,116.3,107.59,101.02,97.55,103.14,112.75,118.69,127.41,135.88,146.91,151.39,154.94,0.34270509977827035
DeSoto County,Florida,"DeSoto County, Florida",12027,100,115.09,116.5,124.74,145.79,190.81,228.03,223.98,191.66,145.07,119.42,122.3,116.18,121.65,126.83,138.03,163.44,167.49,191.19,204.26,216.38,0.6105022471024204
